Entry	Entry name	Status	Protein names	Gene names	Organism	Length
Q09511	RSP4_CAEEL	reviewed	Probable splicing factor, arginine/serine-rich 4 (CeSC35) (RNA-binding protein srp-2)	rsp-4 srp-2 EEED8.7	Caenorhabditis elegans	196
Q10021	RSP5_CAEEL	reviewed	Probable splicing factor, arginine/serine-rich 5 (CeSC35-2) (RNA-binding protein srp-3)	rsp-5 srp-3 T28D9.2	Caenorhabditis elegans	208
Q18409	RSP6_CAEEL	reviewed	Probable splicing factor, arginine/serine-rich 6 (CeSRp20) (RNA-binding protein srp-1)	rsp-6 srp-1 C33H5.12	Caenorhabditis elegans	179
O01159	RSP7_CAEEL	reviewed	Probable splicing factor, arginine/serine-rich 7 (p54)	rsp-7 D2089.1	Caenorhabditis elegans	452
P46769	RSSA_CAEEL	reviewed	40S ribosomal protein SA	rps-0 B0393.1	Caenorhabditis elegans	276
Q93425	RT05_CAEEL	reviewed	Putative 28S ribosomal protein S5, mitochondrial	mrps-5 E02A10.1	Caenorhabditis elegans	436
Q95Q11	RT07_CAEEL	reviewed	28S ribosomal protein S7, mitochondrial (MRP-S7) (S7mt)	mrps-7 Y57G11C.34	Caenorhabditis elegans	222
P34388	RT09_CAEEL	reviewed	Probable 40S ribosomal protein S9, mitochondrial (MRP-S9) (S9mt)	mrps-9 F09G8.3	Caenorhabditis elegans	392
Q9XWV5	RT10_CAEEL	reviewed	Probable 28S ribosomal protein S10, mitochondrial (MRP-S10) (S10mt)	mrps-10 Y37D8A.18	Caenorhabditis elegans	156
P49391	RT14_CAEEL	reviewed	Probable 40S ribosomal protein S14, mitochondrial (MRP-S14) (S14mt)	mrps-14 T01E8.6	Caenorhabditis elegans	199
Q9NAP9	RT15_CAEEL	reviewed	28S ribosomal protein S15, mitochondrial (MRP-S15) (S15mt)	mrps-15 K07A12.7	Caenorhabditis elegans	330
Q10129	RT16_CAEEL	reviewed	Probable 28S ribosomal protein S16, mitochondrial (MRP-S16) (S16mt)	mrps-16 F56D1.3	Caenorhabditis elegans	147
Q11189	RT17_CAEEL	reviewed	28S ribosomal protein S17, mitochondrial (MRP-S17) (S17mt)	mrps-17 C05D11.10	Caenorhabditis elegans	160
Q688C0	RT24_CAEEL	reviewed	28S ribosomal protein S24, mitochondrial (MRP-S24) (S24mt)	mrps-24 F33D4.8	Caenorhabditis elegans	164
P34748	RT23_CAEEL	reviewed	Probable 28S ribosomal protein S23, mitochondrial	mrps-23 ZK1098.7	Caenorhabditis elegans	133
Q9N361	RT25_CAEEL	reviewed	Probable 28S ribosomal protein S25, mitochondrial (MRP-S25) (S25mt)	mrps-25 Y55F3AM.1	Caenorhabditis elegans	170
Q09261	RT31_CAEEL	reviewed	28S ribosomal protein S31, mitochondrial (MRP-S31) (S31mt)	mrps-31 C32A3.2	Caenorhabditis elegans	383
P90838	RTCB_CAEEL	reviewed	tRNA-splicing ligase RtcB homolog (EC 6.5.1.3)	F16A11.2	Caenorhabditis elegans	505
Q93575	RTEL1_CAEEL	reviewed	Regulator of telomere elongation helicase 1 homolog (EC 3.6.4.12)	rtel-1 bch-1 F25H2.13	Caenorhabditis elegans	994
G5EBY0	RTF1_CAEEL	reviewed	RNA polymerase-associated protein RTF1 homolog	rtfo-1 F25B3.6	Caenorhabditis elegans	613
P90815	RU1C_CAEEL	reviewed	U1 small nuclear ribonucleoprotein C (U1 snRNP C) (U1-C) (U1C)	F08B4.7	Caenorhabditis elegans	142
Q9BLB6	RU2A_CAEEL	reviewed	Probable U2 small nuclear ribonucleoprotein A' (U2 snRNP A') (Masculinization of germline protein 2) (Spliceosome-associated protein mog-2)	mog-2 sap-1 H20J04.8	Caenorhabditis elegans	253
Q9XTU6	RUXE_CAEEL	reviewed	Probable small nuclear ribonucleoprotein E (snRNP-E) (Sm protein E) (Sm-E) (SmE)	snr-6 Y49E10.15	Caenorhabditis elegans	90
P34659	RUXF_CAEEL	reviewed	Probable small nuclear ribonucleoprotein F (snRNP-F) (Sm protein F) (Sm-F) (SmF)	snr-5 ZK652.1	Caenorhabditis elegans	85
Q9N4G9	RUXG_CAEEL	reviewed	Probable small nuclear ribonucleoprotein G (snRNP-G) (Sm protein G) (Sm-G) (SmG)	snr-7 Y71F9B.4	Caenorhabditis elegans	77
Q8MXJ9	S35B2_CAEEL	reviewed	Adenosine 3'-phospho 5'-phosphosulfate transporter 1 (PAPS transporter 1)	pst-1 M03F8.2	Caenorhabditis elegans	425
Q20787	S35B3_CAEEL	reviewed	Adenosine 3'-phospho 5'-phosphosulfate transporter 2 (Adenosine 3'-phosphate 5'-phosphosulfate transporter) (PAPS transporter 2) (Solute carrier family 35 member B3 homolog)	pst-2 F54E7.1	Caenorhabditis elegans	364
Q19425	S38A9_CAEEL	reviewed	Sodium-coupled neutral amino acid transporter 9 homolog	F13H10.3	Caenorhabditis elegans	615
Q19469	SAD1_CAEEL	reviewed	Serine/threonine kinase SAD-1 (EC 2.7.11.1) (Synapses of Amphids Defective)	sad-1 F15A2.6	Caenorhabditis elegans	914
Q17820	SAE1_CAEEL	reviewed	SUMO-activating enzyme subunit aos-1	aos-1 C08B6.9	Caenorhabditis elegans	343
Q9NAN1	SAE2_CAEEL	reviewed	SUMO-activating enzyme subunit uba-2 (EC 6.3.2.-)	uba-2 W02A11.4	Caenorhabditis elegans	582
P27604	SAHH_CAEEL	reviewed	Adenosylhomocysteinase (AdoHcyase) (EC 3.3.1.1) (Protein dumpy-14) (S-adenosyl-L-homocysteine hydrolase)	ahcy-1 ahh dpy-14 K02F2.2	Caenorhabditis elegans	437
B7FAS6	SAM10_CAEEL	reviewed	Single-stranded DNA-binding protein homolog sam-10 (Synaptic vesicle tag abnormal in mechanosensory neurons)	sam-10 Y48C3A.8	Caenorhabditis elegans	455
P46576	SAM50_CAEEL	reviewed	SAM50-like protein gop-3 (Gro-1 operon protein 3)	gop-3 C34E10.1	Caenorhabditis elegans	434
Q09250	SAP18_CAEEL	reviewed	Probable histone deacetylase complex subunit SAP18 (18 kDa Sin3-associated polypeptide)	C16C10.4	Caenorhabditis elegans	166
Q23445	SAR1_CAEEL	reviewed	GTP-binding protein SAR1	ZK180.4	Caenorhabditis elegans	193
Q86DA5	SARM1_CAEEL	reviewed	Sterile alpha and TIR motif-containing protein tir-1 (Neuronal symmetry protein 2) (SARM1 homolog)	tir-1 nsy-2 F13B10.1	Caenorhabditis elegans	1000
O62479	SAS6_CAEEL	reviewed	Spindle assembly abnormal protein 6	sas-6 Y45F10D.9	Caenorhabditis elegans	492
P34402	SAS4_CAEEL	reviewed	Spindle assembly abnormal protein 4	sas-4 F10E9.8	Caenorhabditis elegans	808
Q20010	SAS5_CAEEL	reviewed	Spindle assembly abnormal protein 5	sas-5 F35B12.5	Caenorhabditis elegans	404
Q2L6W9	SAX1_CAEEL	reviewed	Serine/threonine-protein kinase sax-1 (EC 2.7.11.1) (NDR protein kinase) (Sensory axon guidance protein 1)	sax-1 R11G1.4	Caenorhabditis elegans	476
G5EBF1	SAX3_CAEEL	reviewed	Protein sax-3 (Sensory axon guidance 3)	sax-3 ZK377.2	Caenorhabditis elegans	1273
Q23202	SBDS_CAEEL	reviewed	Ribosome maturation protein SBDS (Shwachman-Bodian-Diamond syndrome protein homolog)	sbds-1 W06E11.4	Caenorhabditis elegans	253
Q21950	SBP_CAEEL	reviewed	Putative selenium-binding protein	R11G10.2	Caenorhabditis elegans	542
P34643	SC16_CAEEL	reviewed	Protein transport protein Sec16 (Secretory cargo traffic protein 16)	sec-16 ZK512.5	Caenorhabditis elegans	1232
O02228	SC5A7_CAEEL	reviewed	High-affinity choline transporter 1	cho-1 C48D1.3	Caenorhabditis elegans	576
Q19967	SC61G_CAEEL	reviewed	Protein transport protein Sec61 subunit gamma	emo-1 F32D8.6	Caenorhabditis elegans	68
Q19325	SCC1_CAEEL	reviewed	Sister chromatid cohesion protein 1	scc-1 coh-2 rad-21.1 F10G7.4	Caenorhabditis elegans	645
Q19555	SCC3_CAEEL	reviewed	Cohesin subunit scc-3	scc-3 F18E2.3	Caenorhabditis elegans	1096
O17581	SCC4_CAEEL	reviewed	Maternal uncoordinated protein 2 (Cohesin loading complex subunit SCC4 homolog)	mau-2 C09H6.3	Caenorhabditis elegans	593
Q09450	SCOT_CAEEL	reviewed	Probable succinyl-CoA:3-ketoacid coenzyme A transferase, mitochondrial (EC 2.8.3.5) (3-oxoacid CoA-transferase)	C05C10.3	Caenorhabditis elegans	521
Q9N4V4	SCPL3_CAEEL	reviewed	CTD small phosphatase-like protein 3 (CTDSP-like 3) (EC 3.1.3.-)	scpl-3 Y47D9A.2	Caenorhabditis elegans	287
Q9NEU2	SDA1_CAEEL	reviewed	Protein SDA1 homolog (Proximal proliferation in germline protein 3)	pro-3 Y39B6A.14	Caenorhabditis elegans	801
P24349	SDC1_CAEEL	reviewed	Zinc finger protein sdc-1 (Egg-laying defective protein 16)	sdc-1 egl-16 F52E10.1	Caenorhabditis elegans	1201
P34706	SDC3_CAEEL	reviewed	Zinc finger protein sdc-3	sdc-3 C25D7.3	Caenorhabditis elegans	2150
P50605	SDC_CAEEL	reviewed	Probable syndecan	sdn-1 F57C7.3	Caenorhabditis elegans	288
Q09508	SDHA_CAEEL	reviewed	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial (EC 1.3.5.1) (Flavoprotein subunit of complex II) (FP)	sdha-1 C03G5.1/D2021.3	Caenorhabditis elegans	646
Q09545	SDHB_CAEEL	reviewed	Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial (EC 1.3.5.1) (Iron-sulfur subunit of complex II) (Ip)	sdhb-1 tag-55 F42A8.2	Caenorhabditis elegans	298
Q9NA72	SDHF2_CAEEL	reviewed	Succinate dehydrogenase assembly factor 2, mitochondrial (SDH assembly factor 2) (SDHAF2)	Y57A10A.29	Caenorhabditis elegans	119
Q9N3X8	SDK_CAEEL	reviewed	Protein sidekick homolog (Neuronal IgCAM protein 4)	rig-4 Y42H9B.2	Caenorhabditis elegans	2325
P45969	SDS22_CAEEL	reviewed	Protein phosphatase 1 regulatory subunit SDS22 homolog	sds-22 T09A5.9	Caenorhabditis elegans	326
P34259	SDZ1_CAEEL	reviewed	Skn-1 dependent zygotic transcript 1 protein	sdz-1 B0303.8	Caenorhabditis elegans	239
P46500	SDZ15_CAEEL	reviewed	Skn-1 dependent zygotic transcript 15 protein	sdz-15 F23F12.4	Caenorhabditis elegans	345
Q9N4A7	SEC13_CAEEL	reviewed	Protein SEC13 homolog (CeSEH13R) (Nuclear pore complex protein 20)	npp-20 Y77E11A.13	Caenorhabditis elegans	313
O45933	SEH1_CAEEL	reviewed	Nucleoporin SEH1 (CeSeh1) (Nuclear pore complex protein 18) (SEC13-like protein)	npp-18 Y43F4B.4	Caenorhabditis elegans	363
Q93794	SEL10_CAEEL	reviewed	F-box/WD repeat-containing protein sel-10 (Egg laying defective protein 41) (Suppressor/enhancer of lin-12 protein 10)	sel-10 egl-41 F55B12.3	Caenorhabditis elegans	587
G5EDF7	SEK1_CAEEL	reviewed	Dual specificity mitogen-activated protein kinase kinase sek-1 (MAP kinase kinase sek-1) (EC 2.7.12.2)	sek-1 R03G5.2	Caenorhabditis elegans	336
O62461	SELD_CAEEL	reviewed	Probable selenide, water dikinase (EC 2.7.9.3) (Selenium donor protein) (Selenophosphate synthase 1)	seld-1 Y45F10A.4	Caenorhabditis elegans	378
Q9U3N5	SELT1_CAEEL	reviewed	Putative selT-like protein C35C5.3	C35C5.3	Caenorhabditis elegans	247
Q19892	SELT2_CAEEL	reviewed	Putative selT-like protein F28H7.4	F28H7.4	Caenorhabditis elegans	216
Q17330	SEM1A_CAEEL	reviewed	Semaphorin-1A (CeSema)	smp-1 sema-1a Y54E5B.1	Caenorhabditis elegans	712
Q95XP4	SEM2A_CAEEL	reviewed	Semaphorin-2A (Sema-2a) (Protein male abnormal 20)	mab-20 Y71G12B.20	Caenorhabditis elegans	658
P29355	SEM5_CAEEL	reviewed	Sex muscle abnormal protein 5	sem-5 C14F5.5	Caenorhabditis elegans	228
Q09353	SENP_CAEEL	reviewed	Sentrin-specific protease (EC 3.4.22.68) (SUMO protease) (SuPr) (Ubiquitin-like protease)	ulp-1 T10F2.3	Caenorhabditis elegans	697
O02213	SER2_CAEEL	reviewed	Tyramine receptor Ser-2	ser-2 C02D4.2	Caenorhabditis elegans	455
P91856	SERC_CAEEL	reviewed	Probable phosphoserine aminotransferase (PSAT) (EC 2.6.1.52) (Phosphohydroxythreonine aminotransferase)	F26H9.5	Caenorhabditis elegans	370
Q9N4D6	SESN1_CAEEL	reviewed	Sestrin homolog	sesn-1 Y74C9A.5	Caenorhabditis elegans	474
Q09415	SET14_CAEEL	reviewed	SET domain-containing protein 14	set-14 R06F6.4	Caenorhabditis elegans	429
Q22795	SET1_CAEEL	reviewed	Probable histone-lysine N-methyltransferase set-1 (EC 2.1.1.43)	set-1 T26A5.7	Caenorhabditis elegans	242
Q95Y12	SET23_CAEEL	reviewed	Probable histone-lysine N-methyltransferase set-23 (EC 2.1.1.43) (SET-domain containing protein 23)	set-23 Y41D4B.12	Caenorhabditis elegans	244
Q18221	SET2_CAEEL	reviewed	Probable histone-lysine N-methyltransferase set-2 (EC 2.1.1.43) (SET domain-containing protein 2)	set-2 C26E6.9	Caenorhabditis elegans	1507
P34318	SET3_CAEEL	reviewed	SET domain-containing protein 3 (EC 2.1.1.-)	set-3 C07A9.7	Caenorhabditis elegans	465
Q09442	SF3B4_CAEEL	reviewed	Splicing factor 3B subunit 4 (Spliceosome-associated protein 49)	sap-49 C08B11.5	Caenorhabditis elegans	388
Q8ITY4	SF3B6_CAEEL	reviewed	Splicing factor 3B subunit 6-like protein (Pre-mRNA branch site p14-like protein)	C50D2.5	Caenorhabditis elegans	138
Q5FC79	SFXN5_CAEEL	reviewed	Sideroflexin-5	sfxn-5 C41C4.10	Caenorhabditis elegans	331
Q09201	SFXN1_CAEEL	reviewed	Putative sideroflexin-1.1	sfxn-1.1 AH6.2	Caenorhabditis elegans	329
Q2PJ68	SGK1_CAEEL	reviewed	Serine/threonine-protein kinase sgk-1 (EC 2.7.11.1) (Serum- and glucocorticoid-inducible kinase homolog) (Serum/glucocorticoid-regulated kinase 1)	sgk-1 W10G6.2	Caenorhabditis elegans	463
Q18412	SGO1_CAEEL	reviewed	Shugoshin	sgo-1 C33H5.15	Caenorhabditis elegans	307
Q9Y194	SGPL_CAEEL	reviewed	Sphingosine-1-phosphate lyase (S1PL) (SP-lyase) (SPL) (EC 4.1.2.27) (Sphingosine-1-phosphate aldolase)	spl-1 Y66H1B.4	Caenorhabditis elegans	552
Q9TYT3	SHCH1_CAEEL	reviewed	SHC-transforming protein homolog 1 (Src homology 2 domain adapter homolog 1)	shc-1 F54A5.3	Caenorhabditis elegans	316
Q22875	SHOC2_CAEEL	reviewed	Leucine-rich repeat protein soc-2 (Suppressor of Clr protein 2) (Suppressor of activated let-60 Ras protein 8)	soc-2 sur-8 AC7.2	Caenorhabditis elegans	559
Q9TYM6	SHQ1_CAEEL	reviewed	Protein SHQ1 homolog	Y48A5A.1	Caenorhabditis elegans	431
Q965X6	SIAH1_CAEEL	reviewed	E3 ubiquitin-protein ligase siah-1 (EC 6.3.2.-) (Seven in absentia homolog 1)	siah-1 Y37E11AR.2	Caenorhabditis elegans	419
Q9GZC8	SID1_CAEEL	reviewed	Systemic RNA interference defective protein 1 (Systemic RNAi enabling protein)	sid-1 C04F5.1	Caenorhabditis elegans	776
Q19443	SID5_CAEEL	reviewed	Systemic RNA interference defective protein 5	sid-5 F14B8.2	Caenorhabditis elegans	67
Q10925	SID3_CAEEL	reviewed	Tyrosine-protein kinase sid-3 (EC 2.7.10.2) (Systemic RNA interference defective protein 3) (Systemic RNAi enabling protein)	sid-3 B0302.1	Caenorhabditis elegans	1237
G5EEV9	SID2_CAEEL	reviewed	Systemic RNA interference defective protein 2	sid-2 ZK520.2	Caenorhabditis elegans	311
Q9NA80	SIN1_CAEEL	reviewed	Stress-activated map kinase-interacting protein 1 homolog	sinh-1 Y57A10A.20	Caenorhabditis elegans	642
Q20363	SIP1_CAEEL	reviewed	Stress-induced protein 1	sip-1 F43D9.4	Caenorhabditis elegans	159
Q95Q89	SIR24_CAEEL	reviewed	NAD-dependent protein deacetylase sir-2.4 (EC 3.5.1.-) (Regulatory protein SIR2 homolog 4) (SIR2-like protein 4)	sir-2.4 C06A5.11	Caenorhabditis elegans	292
Q21921	SIR2_CAEEL	reviewed	NAD-dependent protein deacetylase sir-2.1 (EC 3.5.1.-) (Protein sir-2.1) (Regulatory protein SIR2 homolog 1)	sir-2.1 R11A8.4	Caenorhabditis elegans	607
Q20480	SIR41_CAEEL	reviewed	NAD-dependent protein deacylase sir-2.2 (EC 3.5.1.-) (Regulatory protein SIR2 homolog 2)	sir-2.2 F46G10.7	Caenorhabditis elegans	287
Q20481	SIR42_CAEEL	reviewed	NAD-dependent protein deacylase sir-2.3 (EC 3.5.1.-) (Regulatory protein SIR2 homolog 3)	sir-2.3 F46G10.3	Caenorhabditis elegans	287
Q9XWS0	SKA1_CAEEL	reviewed	Spindle and kinetochore-associated protein 1 homolog	Y106G6H.15	Caenorhabditis elegans	243
P34479	SKAT1_CAEEL	reviewed	Probable amino acid transporter skat-1 (Protein suppressor of kat-1)	skat-1 F59B2.2	Caenorhabditis elegans	460
P34707	SKN1_CAEEL	reviewed	Protein skinhead-1	skn-1 T19E7.2	Caenorhabditis elegans	623
Q20616	SKPO1_CAEEL	reviewed	Peroxidase skpo-1 (EC 1.11.1.7) (ShKT and peroxidase domain-containing protein 1)	skpo-1 F49E12.1	Caenorhabditis elegans	655
Q03567	SL172_CAEEL	reviewed	Uncharacterized transporter slc-17.2	C38C10.2	Caenorhabditis elegans	493
Q02328	SLAP2_CAEEL	reviewed	Huntington interacting protein related 1 (Actin-binding protein SLA2 homolog)	hipr-1 ZK370.3	Caenorhabditis elegans	927
Q09599	SLBP_CAEEL	reviewed	Histone RNA hairpin-binding protein (Histone stem-loop-binding protein)	cdl-1 R06F6.1	Caenorhabditis elegans	367
G5EFX6	SLIT1_CAEEL	reviewed	Slit homolog 1 protein (Slt-1)	slt-1 F40E10.4	Caenorhabditis elegans	1410
Q95V25	SLO1_CAEEL	reviewed	Calcium-activated potassium channel slo-1 (BK channel) (Maxi K channel) (MaxiK) (Slo homolog) (Slowpoke protein 1)	slo-1 Y51A2D.19	Caenorhabditis elegans	1140
Q21278	SLU7_CAEEL	reviewed	Pre-mRNA-splicing factor SLU7	K07C5.6	Caenorhabditis elegans	647
P91351	SLX1_CAEEL	reviewed	Structure-specific endonuclease subunit SLX1 homolog (EC 3.1.-.-) (GIY-YIG domain-containing protein 1)	slx-1 giyd-1 F56A3.2	Caenorhabditis elegans	443
P45896	SMA3_CAEEL	reviewed	Dwarfin sma-3 (MAD protein homolog 2)	sma-3 cem-2 R13F6.9	Caenorhabditis elegans	393
P45897	SMA4_CAEEL	reviewed	Dwarfin sma-4 (MAD protein homolog 3)	sma-4 cem-3 R12B2.1	Caenorhabditis elegans	570
Q02330	SMA2_CAEEL	reviewed	Dwarfin sma-2 (MAD protein homolog 1)	sma-2 cem-1 PAR2.2 ZK370.2/ZK370.1	Caenorhabditis elegans	418
G5EBT1	SMA5_CAEEL	reviewed	Mitogen-activated protein kinase sma-5 (EC 2.7.11.24)	sma-5 W06B3.2	Caenorhabditis elegans	509
Q09488	SMA6_CAEEL	reviewed	Serine/threonine-protein kinase sma-6 (EC 2.7.11.30)	sma-6 C32D5.2	Caenorhabditis elegans	636
Q8MNV7	SMAL1_CAEEL	reviewed	Putative SMARCAL1-like protein (EC 3.6.4.-)	C16A3.1	Caenorhabditis elegans	690
O01789	SMC1_CAEEL	reviewed	Structural maintenance of chromosomes protein 1 (High incidence of males protein 1)	him-1 smc-1 F28B3.7	Caenorhabditis elegans	1262
B2FDA8	SMC3_CAEEL	reviewed	Structural maintenance of chromosomes protein 3	smc-3 Y47D3A.26	Caenorhabditis elegans	1261
Q20060	SMC4_CAEEL	reviewed	Structural maintenance of chromosomes protein 4 (SMC protein 4) (SMC-4)	smc-4 F35G12.8	Caenorhabditis elegans	1549
Q10013	SMD1_CAEEL	reviewed	Probable small nuclear ribonucleoprotein Sm D1 (Sm-D1) (snRNP core protein D1)	snr-3 T28D9.10	Caenorhabditis elegans	126
Q18786	SMD2_CAEEL	reviewed	Probable small nuclear ribonucleoprotein Sm D2 (Sm-D2) (snRNP core protein D2)	snr-4 C52E4.3	Caenorhabditis elegans	118
Q17348	SMD3_CAEEL	reviewed	Small nuclear ribonucleoprotein Sm D3 (Sm-D3) (snRNP core protein D3)	snr-1 Y116A8C.42	Caenorhabditis elegans	136
O01510	SMG1_CAEEL	reviewed	Serine/threonine-protein kinase smg-1 (EC 2.7.11.1) (Suppressor with morphogenetic effect on genitalia protein 1)	smg-1 C48B6.6	Caenorhabditis elegans	2322
O62301	SMG8_CAEEL	reviewed	Protein smg-8 (Suppressor with morphogenetic effect on genitalia protein 8)	smg-8 K04B12.3	Caenorhabditis elegans	873
Q9XWJ1	SMG9_CAEEL	reviewed	Protein smg-9 (Suppressor with morphogenetic effect on genitalia protein 9)	smg-9 Y54E2A.2	Caenorhabditis elegans	385
G5EDG2	SMRCD_CAEEL	reviewed	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A containing DEAD/H box 1 homolog (EC 3.6.4.12)	M03C11.8	Caenorhabditis elegans	989
Q9U3D4	SMS1_CAEEL	reviewed	Phosphatidylcholine:ceramide cholinephosphotransferase 1 (EC 2.7.8.27) (Sphingomyelin synthase 1)	sms-1 H21P03.3	Caenorhabditis elegans	469
Q20735	SMS2_CAEEL	reviewed	Phosphatidylcholine:ceramide cholinephosphotransferase 2 (EC 2.7.8.27) (Sphingomyelin synthase 2)	sms-2 F53H8.4	Caenorhabditis elegans	335
Q965Q4	SMS3_CAEEL	reviewed	Putative phosphatidylcholine:ceramide cholinephosphotransferase 3 (EC 2.7.8.27) (Sphingomyelin synthase 3)	sms-3 Y22D7AL.8	Caenorhabditis elegans	340
Q20696	SMSR1_CAEEL	reviewed	Sphingomyelin synthase-related 1 (EC 2.7.8.-)	F53B1.2	Caenorhabditis elegans	483
Q9TYV2	SMSR2_CAEEL	reviewed	Sphingomyelin synthase-related 2 (EC 2.7.8.-)	W07E6.3	Caenorhabditis elegans	381
P83351	SNA29_CAEEL	reviewed	Soluble NSF attachment protein 29	snap-29 K02D10.5	Caenorhabditis elegans	277
O44445	SNAPN_CAEEL	reviewed	SNAPIN protein homolog (Biogenesis of lysosome-related organelles complex 1 subunit 7) (BLOC-1 subunit 7)	snpn-1 C02B10.2	Caenorhabditis elegans	122
P34351	SNB5_CAEEL	reviewed	Synaptobrevin-like protein 5	snb-5 C30A5.5	Caenorhabditis elegans	102
Q11099	SNET1_CAEEL	reviewed	Protein snet-1 (Suppressor of nep-2)	snet-1 C02F12.3	Caenorhabditis elegans	101
G5EBN9	SNF3_CAEEL	reviewed	Sodium- and chloride-dependent betaine transporter (Betaine transporter SNF-3) (Na(+)/Cl(-) betaine/GABA transporter) (Sodium:neurotransmitter symporter family protein 3)	snf-3 bgt-1 T13B5.1	Caenorhabditis elegans	600
O76689	SNF6_CAEEL	reviewed	Sodium-dependent acetylcholine transporter (Sodium:neurotransmitter symporter family protein 6)	snf-6 M01G5.5	Caenorhabditis elegans	714
O76735	SNG1_CAEEL	reviewed	Synaptogyrin homolog 1	sng-1 T08A9.3	Caenorhabditis elegans	247
P91868	SNPC4_CAEEL	reviewed	snRNA-activating protein complex subunit 4 homolog (SNAPc subunit 4 homolog)	snpc-4 gei-11 F32H2.1	Caenorhabditis elegans	944
Q93646	SNT1_CAEEL	reviewed	Syntrophin-1	stn-1 F30A10.8	Caenorhabditis elegans	440
P34697	SODC_CAEEL	reviewed	Superoxide dismutase [Cu-Zn] (EC 1.15.1.1)	sod-1 C15F1.7	Caenorhabditis elegans	180
P34461	SODE_CAEEL	reviewed	Extracellular superoxide dismutase [Cu-Zn] (EC-SOD) (EC 1.15.1.1)	sod-4 F55H2.1	Caenorhabditis elegans	221
P31161	SODM1_CAEEL	reviewed	Superoxide dismutase [Mn] 1, mitochondrial (EC 1.15.1.1)	sod-2 sdm-1 F10D11.1	Caenorhabditis elegans	221
P41977	SODM2_CAEEL	reviewed	Superoxide dismutase [Mn] 2, mitochondrial (EC 1.15.1.1)	sod-3 C08A9.1	Caenorhabditis elegans	218
Q93212	SOL1_CAEEL	reviewed	Suppressor of lurcher protein 1	sol-1 C15A11.3	Caenorhabditis elegans	594
Q965H3	SOP2_CAEEL	reviewed	Polycomb protein sop-2 (Suppressor of pal-1 protein 2)	sop-2 C50E10.4	Caenorhabditis elegans	735
Q11193	SOR3_CAEEL	reviewed	Sop-2-related protein 3	sor-3 C04E7.2	Caenorhabditis elegans	531
P34619	SOR1_CAEEL	reviewed	Sop-2-related protein 1	sor-1 ZK1236.3	Caenorhabditis elegans	1000
Q18006	SOX_CAEEL	reviewed	Putative sarcosine oxidase (EC 1.5.3.1)	C15B12.1	Caenorhabditis elegans	384
Q8MNV0	SPAST_CAEEL	reviewed	Probable spastin homolog spas-1 (EC 3.6.4.3)	spas-1 C24B5.2	Caenorhabditis elegans	512
O44953	SPCS1_CAEEL	reviewed	Probable signal peptidase complex subunit 1 (EC 3.4.-.-) (Microsomal signal peptidase 12 kDa subunit) (SPase 12 kDa subunit)	C34B2.10	Caenorhabditis elegans	105
Q9XWW1	SPCS2_CAEEL	reviewed	Probable signal peptidase complex subunit 2 (EC 3.4.-.-) (Microsomal signal peptidase 25 kDa subunit) (SPase 25 kDa subunit)	Y37D8A.10	Caenorhabditis elegans	180
P34525	SPCS3_CAEEL	reviewed	Probable signal peptidase complex subunit 3 (EC 3.4.-.-) (Microsomal signal peptidase 22 kDa subunit) (SPC22) (SPase 22 kDa subunit)	K12H4.4	Caenorhabditis elegans	180
Q18953	SPCS_CAEEL	reviewed	O-phosphoseryl-tRNA(Sec) selenium transferase (EC 2.9.1.2) (Selenocysteine synthase) (Sec synthase) (Selenocysteinyl-tRNA(Sec) synthase) (Sep-tRNA:Sec-tRNA synthase) (SepSecS) (UGA suppressor tRNA-associated protein homolog)	secs-1 D1054.13	Caenorhabditis elegans	481
P91349	SPD5_CAEEL	reviewed	Spindle-defective protein 5	spd-5 F56A3.4	Caenorhabditis elegans	1198
P91870	SPD2_CAEEL	reviewed	Spindle-defective protein 2	spd-2 F32H2.3	Caenorhabditis elegans	824
P54217	SPE11_CAEEL	reviewed	Spermatocyte protein spe-11 (Defective spermatogenesis protein 11)	spe-11 F48C1.7	Caenorhabditis elegans	299
Q10579	SPE26_CAEEL	reviewed	Spermatocyte protein spe-26 (Defective spermatogenesis protein 26)	spe-26 R10H10.2	Caenorhabditis elegans	570
